06-11-2024 14:45,3556,36063217466,1.93244E+11
08-11-2024 18:56,3558,36055082172,1.92985E+11
10-11-2024 14:55,3590,35898764541,194791313321
14-11-2024 10:14,3592,35886428071,194303313395
29-11-2024 11:40,3375,37350994483,192279051022
01-01-2025 14:13,3341,38174987507,191434122173
02-01-2025 16:37,3327,38315317396,193019853086
07-01-2025 10:08,3317,38427081697,191829702308
