10-11-2024 14:52,19946,68,32
10-11-2024 14:53,19946,68,32
10-11-2024 14:54,19946,68,32
13-11-2024 11:13,19960,68,32
14-11-2024 10:14,19967,68,32
29-11-2024 11:39,19641,69,31
01-01-2025 14:13,18994,70,30
02-01-2025 16:37,19005,70,30
07-01-2025 10:08,18967,70,30
